Alan Master,Master,MF,Male,Medium,Air,64,64,12,10,13,16,15,17,11,165,59,168,69,64,69,64,69,72,59,69,69,64,59,62,59,66,89,23,461,484,Killer Slide,1,Illusion Ball,1,Dynamite Shot,23,Spinning Cut,45,0x18
Gus Martin,Martin,DF,Male,Medium,Wood,62,66,13,10,12,14,12,13,12,189,59,149,59,76,59,67,59,73,59,67,59,63,59,66,59,63,59,23,475,498,Killer Slide,1,Clone Faker,1,Defence Scan,31,Attack Scan,49,0x19
Herman Waldon,Waldon,MF,Male,Medium,Air,69,72,16,10,15,12,16,16,14,189,59,188,69,76,69,64,69,72,59,79,69,70,59,57,59,69,89,31,487,518,Killer Slide,1,Breakthrough,1,Freeze Shot,36,Death Zone,66,0x1A
John Bloom,Bloom,MF,Male,Medium,Fire,60,74,12,13,12,11,17,11,14,195,59,153,59,61,89,71,69,67,69,70,89,71,59,54,59,62,59,24,456,480,Trickery!,1,Breakthrough,1,Wrath Shot,1,Breakthrough 2,52,0x1B
Derek Swing,Swing,MF,Male,Small,Air,69,68,12,11,13,10,14,13,11,171,59,184,69,70,69,56,69,76,59,59,69,69,59,60,59,61,89,28,451,479,Trickery!,1,Killer Slide,1,Clone Faker,32,Death Zone,75,0x1C
Daniel Hatch,Hatch,FW,Male,Medium,Wood,54,76,20,11,14,15,14,17,16,184,59,133,59,75,59,69,59,68,59,68,59,78,59,61,59,64,59,30,483,513,Trickery!,1,Wrath Shot,1,Whirlwind Cut,28,Double Wrath Shot,45,0x1D
David Samford,Samford,FW,Male,Medium,Wood,62,90,16,12,17,13,17,13,16,193,59,193,59,70,59,60,69,78,59,66,59,66,59,67,69,71,69,27,478,505,Offence Force,1,Breakthrough,1,Emperor Penguin No. 2,40,Emperor Penguin No. 1,60,0x1F
Bob Carlton,Carlton,GK,Male,Large,Wood,44,54,11,12,11,14,13,11,11,147,59,170,69,58,69,55,69,63,59,54,69,45,59,62,59,70,89,27,407,434,Power Shield,1,Fireball Head,24,Earthquake,35,Full Power Shield,44,0x20
Cliff Tomlinson,Tomlinson,FW,Male,Medium,Air,46,54,14,12,12,13,14,13,14,149,59,157,59,53,59,60,59,52,59,61,59,54,59,52,59,53,59,30,385,415,Grenade Shot,1,Killer Slide,28,Breakthrough,41,Twin Boost,57,0x21
Jim Lawrenson,Lawrenson,FW,Male,Small,Air,55,55,12,12,14,11,11,14,12,167,59,137,59,54,59,57,59,57,59,63,59,53,59,56,59,55,59,33,395,428,Breakthrough,1,Spiral Shot,29,Wrath Shot,36,Baby Dragon,56,0x22
Barry Potts,Potts,MF,Male,Large,Air,58,49,12,12,14,11,13,11,12,171,59,136,59,53,59,52,59,54,59,56,59,52,59,60,59,44,59,26,371,397,Killer Slide,1,Whirlwind Twister,19,Super Armadillo,40,Kung Fu Header,45,0x23
Steve Ingham,Ingham,FW,Male,Medium,Earth,50,54,14,11,12,14,11,13,13,169,59,133,59,61,89,53,69,57,69,52,89,47,59,54,59,46,59,27,370,397,Teleport Shot,1,Ghost Pull,28,Hawk Shot,35,Comet Shot,39,0x24
Nathan Jones,Mask,GK,Male,Medium,Air,43,76,15,11,20,17,10,17,16,165,59,156,59,58,89,56,69,70,69,68,89,56,59,60,59,68,59,29,436,465,Economy!,1,Killer Blade,1,Warp Space,1,Flame Breath,50,0x29
Russell Walk,Styx,DF,Male,Medium,Wood,42,56,14,10,14,12,17,13,12,140,59,137,59,60,59,53,59,60,59,52,59,63,59,65,59,58,59,22,411,433,Ghost Pull,1,Teleport Shot,15,Black Magic,30,Phantom Shot,36,0x2A
Jason Jones,Creepy,DF,Male,Small,Air,55,56,12,9,12,10,13,12,14,151,59,152,59,52,59,54,59,57,59,57,59,60,59,54,59,63,59,20,397,417,Doppelganger,1,Magic,10,Ghost Pull,21,Fake Ball,49,0x2B
Ken Furan,Franky,DF,Male,Large,Earth,30,47,14,15,11,16,11,14,9,151,69,156,89,55,69,59,59,47,89,70,69,52,59,61,69,48,59,20,392,412,Fireball Knuckle,10,Rocket Kobushi,30,Blazing Knuckle,42,Counter Strike,56,0x2C
Jerry Fulton,Undead,DF,Male,Large,Fire,49,66,12,10,14,10,12,10,13,187,69,132,89,52,69,58,59,56,89,61,69,56,59,79,69,53,59,17,415,432,Doppelganger,1,Phantom Shot,12,Black Magic,44,Shadow Stitch,50,0x2D
Ray Mannings,Jiangshi,MF,Male,Small,Air,48,51,13,8,11,11,14,8,10,145,59,136,69,55,69,62,69,60,59,52,69,56,59,61,59,62,89,21,408,429,Ghost Pull,1,Black Magic,9,About Face,28,Shadow Stitch,39,0x2E
Robert Mayer,Mummy,MF,Male,Medium,Wood,54,55,13,11,12,12,12,12,12,187,59,137,69,54,69,52,69,60,59,52,69,62,59,75,59,61,89,23,416,439,Ghost Pull,1,Poison Fog,23,Spider Web,35,Warp Space,44,0x2F
Alexander Brave,Grave,MF,Male,Medium,Fire,54,74,11,12,11,10,11,11,12,180,59,144,59,57,89,65,69,60,69,52,89,71,59,56,59,55,59,32,416,448,Black Magic,1,Shadow Stitch,36,Phantom Shot,40,Whirlwind Cut,51,0x30
Johan Tassman,Talisman,FW,Male,Medium,Wood,69,85,15,17,15,13,15,10,14,171,59,165,59,62,59,64,59,56,59,48,59,60,59,62,59,63,59,31,415,446,Teleport Shot,1,Phantom Shot,1,Freeze Shot,26,Divine Arrows,53,0x31
Troy Moon,Wolfy,MF,Male,Medium,Fire,58,55,18,11,13,16,14,10,16,211,59,153,59,61,89,70,69,77,69,52,89,79,59,69,59,67,59,23,475,498,Magic,1,Phantom Shot,1,Moonsault,40,Twin Boost,48,0x32
Burt Wolf,Blood,MF,Male,Medium,Earth,54,70,17,15,15,13,13,10,13,184,69,152,59,68,69,52,59,52,59,51,69,56,59,62,69,60,59,30,401,431,No Element,1,Phantom Shot,1,Magic,17,Poison Fog,38,0x33
Rob Crombie,Zombie,GK,Male,Large,Earth,38,53,9,11,7,19,11,14,10,200,69,156,69,47,69,46,59,50,89,40,69,51,59,74,69,56,59,22,364,386,Sumo Stomp,1,Warp Space,1,Rocket Kobushi,28,Horn Train,47,0x34
Chuck Dollman,Dollman,FW,Male,Medium,Wood,37,49,11,10,7,9,9,8,11,129,59,104,59,52,59,53,59,45,59,48,59,49,59,53,59,55,59,21,355,376,Phantom Shot,9,Black Magic,18,Doppelganger,32,Aikido,66,0x35
Uxley Allen,Alien,FW,Male,Medium,Air,36,52,11,9,8,9,9,11,8,149,59,112,59,48,59,51,59,51,59,50,59,48,59,55,59,44,59,19,347,366,Comet Shot,1,Teleport Shot,16,Kung Fu Header,38,Ghost Pull,47,0x36
Phil Noir,Noir,FW,Male,Medium,Wood,31,41,9,10,9,9,8,11,10,121,59,120,69,52,69,45,69,48,59,52,69,52,59,58,59,45,89,15,352,367,Black Magic,1,Psycho Shot,21,Doppelganger,30,Death Zone,83,0x37
Mick Askley,Ghost,MF,Male,Medium,Wood,40,48,8,8,10,8,11,11,9,143,89,100,99,55,89,50,89,54,99,44,89,48,59,56,89,54,89,16,361,377,Ghost Pull,10,Black Magic,15,Spider Web,42,Rolling Hell,77,0x38
Charlie Boardfield,Boar,GK,Male,Large,Fire,69,48,18,10,12,16,9,13,10,217,69,100,89,68,69,44,59,44,89,69,69,60,59,62,69,69,59,15,416,431,Recovery,1,Wild Claw,1,Blazing Knuckle,37,Table-Turner,56,0x3D
Hugo Tallgeese,Chicken,MF,Male,Small,Fire,66,44,7,10,10,16,13,14,9,189,69,101,59,44,69,52,59,56,59,46,69,64,59,67,69,54,59,28,383,411,Dash Accelerator,1,Condor Dive,1,Whirlwind Cut,34,Boost Glider,70,0x3E
Wilson Fishman,Fishman,DF,Male,Small,Wood,69,51,11,18,9,8,14,11,9,167,59,113,59,52,89,64,69,51,69,51,89,51,59,62,59,51,59,20,382,402,Quick Draw,1,Spinning Cut,25,Rodeo Clown,44,Run Ball Run,58,0x3F
Peter Johnson,Toad,DF,Male,Medium,Wood,61,33,9,9,7,16,15,13,11,167,59,109,59,48,89,52,69,48,69,48,89,54,59,57,59,50,59,18,357,375,Killer Slide,1,Dash Accelerator,18,Fake Ball,38,Spider Web,49,0x40
Leonard O'Shea,Lion,DF,Male,Large,Earth,66,40,19,11,9,19,7,12,9,195,69,113,89,78,69,52,59,47,89,64,69,55,59,69,69,68,59,27,433,460,Super Armadillo,1,Horn Train,1,Counter Strike,40,Run Ball Run,66,0x41
Cham Lion,Chameleon,MF,Male,Medium,Air,61,45,10,10,14,9,17,13,7,176,59,101,69,44,69,45,69,45,59,55,69,53,59,60,59,48,89,15,350,365,Cool Up!,1,Quick Draw,1,About Face,48,Invisible Fake,54,0x42
Steve Eagle,Eagle,MF,Male,Medium,Air,76,51,13,15,17,11,18,13,10,193,59,148,59,61,89,68,69,62,69,52,89,68,59,71,59,68,59,23,450,473,Condor Dive,1,Hawk Shot,20,Illusion Ball,32,Eagle Buster,71,0x43
Bruce Monkey,Monkey,MF,Male,Medium,Air,56,43,7,12,7,9,10,14,8,184,59,100,69,54,69,64,69,51,59,48,69,53,59,52,59,54,89,19,376,395,Monkey Turn,1,Tarzan Kick,1,Coil Turn,35,Moonsault,55,0x44
Gary Lancaster,Gorilla,FW,Male,Large,Earth,69,48,16,16,9,17,5,17,10,191,69,108,89,78,69,66,59,49,89,64,69,54,59,52,69,67,59,24,430,454,Recovery,1,Tarzan Kick,1,Super Armadillo,1,Utter Gutsiness Bat,48,0x45
Harry Snake,Snake,FW,Male,Medium,Wood,56,49,9,15,16,9,13,12,10,184,59,112,69,55,69,63,69,62,59,49,69,55,59,65,59,45,89,18,394,412,Snake Shot,1,Zigzag Spark,21,Cross Drive,36,Land Dragon,65,0x46
Adrian Speed,Cheetah,FW,Male,Medium,Air,80,51,14,10,17,7,20,14,11,195,59,133,59,63,89,47,69,69,69,55,89,79,59,42,59,47,59,23,402,425,Tarzan Kick,1,Dash Accelerator,1,Dynamite Shot,24,Clone Shot,60,0x47
Alan Coe,Koala,MF,Male,Small,Wood,40,33,11,11,11,10,9,11,10,132,59,112,59,52,89,45,69,53,69,51,89,48,59,46,59,49,59,24,344,368,Tarzan Kick,1,Monkey Turn,30,Run Ball Run,48,Illusion Ball,51,0x48
Philip Anders,Panda,FW,Male,Medium,Fire,37,66,10,10,8,9,10,7,8,123,59,132,69,52,69,51,69,48,59,52,69,52,59,51,59,46,89,20,352,372,Killer Slide,1,Rodeo Clown,24,Kung Fu Header,35,Armadillo Circus,66,0x49
Rocky Rackham,Raccoon,DF,Male,Large,Wood,36,43,8,7,9,10,13,9,9,123,59,121,59,53,59,53,59,53,59,44,59,51,59,44,59,47,59,20,345,365,Super Armadillo,1,Grenade Shot,18,Horn Train,37,About Face,40,0x4A
Matt Mouseman,Mouseman,MF,Male,Medium,Earth,42,41,4,5,11,4,23,11,9,158,89,112,99,42,89,50,89,52,99,44,89,79,59,54,89,45,89,20,366,386,Fake Ball,15,Bewildered,25,Teleport Shot,42,Afterimage,55,0x4B
Chad Bullford,Bullford,GK,Male,Large,Fire,32,40,9,19,9,20,10,8,11,171,69,174,69,41,69,68,59,48,89,77,69,31,59,51,69,64,59,15,380,395,Horn Train,1,Toughness Block,1,Wild Claw,36,Blazing Knuckle,53,0x4C
Thomas Feldt,Feldt,GK,Male,Medium,Wood,48,66,11,14,13,13,13,11,13,206,59,177,59,75,59,69,59,68,59,76,59,75,59,78,59,76,59,31,517,548,Never Give Up,1,Shot Pocket,1,Rocket Kobushi,1,Double Rocket,52,0x51
Harry Leading,Leading,DF,Male,Small,Air,75,76,16,16,15,16,13,20,17,140,59,112,59,52,89,52,69,44,69,47,89,50,59,52,59,48,59,12,345,357,Defence Scan,1,About Face,29,Attack Scan,31,Patriot Shot,48,0x52
Terry Stronger,Stronger,DF,Male,Medium,Fire,74,80,16,15,14,17,15,23,16,145,59,121,59,44,59,46,59,46,59,52,59,47,59,52,59,52,59,16,339,355,Defence Scan,1,Attack Scan,24,Psycho Shot,29,Kung Fu Header,38,0x53
Philip Marvel,Marvel,DF,Male,Large,Earth,75,76,13,13,15,17,16,20,13,143,69,108,89,44,69,53,59,52,89,48,69,49,59,50,69,51,59,15,347,362,Defence Scan,1,Dynamite Shot,20,Attack Scan,26,Rolling Hell,72,0x54
Noel Good,Good,DF,Male,Large,Wood,76,60,15,15,15,15,16,21,15,134,69,117,89,44,69,44,59,48,89,55,69,44,59,48,69,45,59,8,328,336,Defence Scan,1,Attack Scan,24,Psycho Shot,29,Earthquake,34,0x55
Tyron Rock,Rock,MF,Male,Medium,Fire,74,76,14,17,14,17,15,20,14,149,59,112,69,51,69,46,69,46,59,48,69,48,59,47,59,52,89,9,338,347,Breakthrough,1,Patriot Shot,1,Defence Scan,27,Reflect Buster,47,0x56
Francis Tell,Tell,MF,Male,Medium,Wood,69,76,14,19,13,15,17,19,14,145,59,109,59,44,89,53,69,48,69,46,89,45,59,44,59,47,59,15,327,342,Attack Scan,1,Psycho Shot,1,Defence Scan,25,Shadow Stitch,34,0x57
Samuel Buster,Busta,MF,Male,Medium,Fire,69,68,23,22,15,15,15,21,14,125,69,113,89,55,69,46,59,52,89,49,69,48,59,50,69,49,59,16,349,365,Recovery,1,Dynamite Shot,1,Attack Scan,25,Reflect Buster,45,0x58
Jonathan Seller,Seller,FW,Male,Medium,Air,80,64,15,19,15,15,15,20,17,132,59,113,69,55,69,50,69,50,59,49,69,55,59,45,59,46,89,11,350,361,Psycho Shot,1,Attack Scan,1,Defence Scan,27,Fire Tornado,39,0x59
Victor Kind,Kind,MF,Male,Medium,Wood,78,70,14,18,17,14,17,21,16,134,59,109,59,49,59,53,59,48,59,51,59,48,59,53,59,46,59,16,348,364,Defence Scan,1,Psycho Shot,1,Attack Scan,26,Twin Boost,48,0x5A
Neil Turner,Turner,FW,Male,Medium,Fire,73,74,14,20,17,16,20,20,16,121,59,108,69,48,69,48,69,52,59,52,69,44,59,50,59,45,89,11,339,350,Cool Up!,1,Patriot Shot,1,Fire Tornado,28,Assault Shot,55,0x5B
Reg Underwood,Under,GK,Male,Medium,Wood,81,72,17,17,16,17,21,22,17,121,59,115,59,44,89,40,69,40,69,69,69,48,59,42,59,70,59,11,353,364,Shot Pocket,1,Attack Scan,26,Defence Scan,38,Patriot Shot,49,0x5C
Patrick Stiller,Stiller,MF,Male,Medium,Air,66,76,16,14,16,16,13,19,16,134,59,117,59,53,59,45,59,47,59,52,59,44,59,46,59,53,59,13,340,353,Attack Scan,1,Meteor Attack,27,Quick Draw,35,Freeze Shot,42,0x5D
Charles Oughtry,Oughtry,MF,Male,Medium,Earth,73,74,14,16,13,17,13,22,15,127,59,113,59,55,59,52,59,45,59,45,59,46,59,44,59,48,59,16,335,351,Psycho Shot,1,Flurry Dash,20,Defence Scan,30,Patriot Shot,60,0x5E
Clive Mooney,Mooney,FW,Male,Medium,Fire,76,72,13,17,13,15,17,20,13,138,69,101,89,53,69,49,59,54,89,50,69,55,59,53,69,46,59,13,360,373,Patriot Shot,1,Killer Slide,24,Breakthrough,36,Utter Gutsiness Bat,48,0x5F
Neil Waters,Waters,DF,Male,Large,Wood,81,76,13,17,16,17,16,20,17,151,89,101,99,52,89,48,89,51,99,52,89,45,59,54,89,45,89,11,347,358,Sumo Stomp,1,Defence Scan,24,Patriot Shot,33,The Wall,47,0x60
Sam Idol,Idol,GK,Male,Large,Earth,43,43,8,8,7,17,10,11,8,165,89,161,59,60,99,58,89,54,89,55,99,58,89,45,89,67,59,35,397,432,Lucky!,1,Sliding Goal,1,Supreme Spin,34,Utter Gutsiness Catch,45,0x65
Marcus Train,Train,DF,Male,Medium,Fire,32,51,11,8,9,7,9,11,7,149,89,152,59,61,99,60,89,53,89,56,99,52,89,41,89,54,59,27,377,404,Fake Ball,1,Psycho Shot,26,Zigzag Spark,33,Utter Gutsiness Bat,48,0x66
Light Nobel,Novel,MF,Male,Medium,Wood,44,51,8,9,9,8,9,9,9,154,89,164,59,60,99,55,89,56,89,58,99,61,89,44,89,61,59,30,395,425,Trickery!,1,Utter Gutsiness Bat,1,Fake Ball,26,Bewildered,37,0x67
Walter Valiant,Hero,MF,Male,Medium,Fire,31,36,11,15,9,8,9,11,7,158,89,132,59,62,99,62,89,61,89,55,99,56,89,50,89,71,59,38,417,455,Never Give Up,1,Fake Ball,1,Comet Shot,24,Dynamite Shot,38,0x68
Spencer Gates,Cosplay,DF,Male,Large,Earth,46,40,7,9,11,7,9,7,9,149,89,152,59,59,99,52,89,56,89,58,99,56,89,40,89,62,59,30,383,413,Utter Gutsiness Bat,1,Fake Ball,1,Earthquake,30,Sliding Goal,39,0x69
Josh Spear,Online,FW,Male,Medium,Wood,36,45,8,11,9,8,8,7,8,158,89,133,59,54,99,56,89,56,89,62,99,55,89,44,89,60,59,33,387,420,Bewildered,1,Ghost Pull,27,Defence Scan,35,Attack Scan,47,0x6A
Gaby Farmer,Custom,FW,Male,Medium,Air,43,51,10,10,9,7,11,10,8,171,89,152,59,58,99,62,89,52,89,61,99,54,89,47,89,59,59,33,393,426,Lucky!,1,Cool Up!,1,Bewildered,25,Inazuma Drop,40,0x6B
A. Woodbridge,Robot,MF,Male,Small,Air,34,52,9,10,9,9,7,7,10,167,89,137,59,60,99,60,89,52,89,58,99,54,89,41,89,66,59,33,391,424,Bewildered,1,Utter Gutsiness Bat,26,Coil Turn,38,Wrath Shot,43,0x6C
Gus Gamer,Gamer,FW,Male,Medium,Fire,37,52,10,7,14,8,7,8,7,173,89,137,59,58,99,60,89,59,89,52,99,55,89,45,89,69,59,32,398,430,Utter Gutsiness Bat,1,Bewildered,28,Fake Ball,39,Shine Drive,55,0x6D
Mark Gambling,Artist,FW,Male,Medium,Air,34,49,10,9,11,7,11,7,10,143,89,149,59,52,99,56,89,58,89,63,99,53,89,51,89,64,59,30,397,427,Bewildered,1,Utter Gutsiness Bat,1,Doppelganger,21,Blade Attack,38,0x6E
Theodore Master,Arcade,FW,Male,Medium,Wood,30,41,10,8,11,8,9,9,9,147,89,152,59,57,99,57,89,55,89,56,99,52,89,47,89,60,59,29,384,413,Comet Shot,1,Bewildered,1,Cross Drive,26,Utter Gutsiness Bat,40,0x6F
Ham Signalman,Signalman,MF,Male,Small,Air,39,51,7,8,11,11,10,8,11,151,89,137,59,54,99,56,89,55,89,52,99,53,89,48,89,59,59,19,377,396,Bewildered,1,Coil Turn,22,Spinning Cut,34,Patriot Shot,48,0x70
Bill Formby,Formby,DF,Male,Large,Earth,40,43,10,9,10,9,8,9,9,158,89,137,59,54,99,58,89,61,89,45,99,46,89,48,89,51,59,22,363,385,Doppelganger,1,Toughness Block,26,Spider Web,35,Rocket Kobushi,46,0x71
Grant Eldorado,Eldorado,GK,Male,Medium,Fire,37,68,11,11,8,18,8,10,10,158,89,144,59,49,99,63,89,61,89,69,69,43,89,28,89,49,59,20,362,382,Swan Dive,1,Dragon Crash,18,Pressure Punch,27,Breakthrough,52,0x72
Mike Vox,Vox,DF,Male,Small,Air,33,39,8,10,8,9,11,9,9,162,89,144,59,48,99,55,89,57,89,51,99,44,89,50,89,47,59,15,352,367,Fake Ball,1,Flurry Dash,26,Defence Scan,40,Cyclone,59,0x73
Ollie Webb,Net,DF,Male,Medium,Wood,33,41,10,9,8,7,9,9,9,143,89,141,59,44,99,62,89,54,89,48,99,44,89,51,89,49,59,19,352,371,Defence Scan,25,Black Magic,35,Heat Tackle,42,Cross Drive,51,0x74
Morgan Sanders,Hood,GK,Male,Medium,Wood,56,86,10,9,19,20,13,16,17,167,59,164,59,53,59,59,59,44,59,64,59,52,59,55,59,62,59,12,389,401,Big Moves!,1,Whirlwind,1,Clone Faker,1,Clone Block,62,0x79
Newton Flust,Crackshot,DF,Male,Medium,Earth,54,58,11,16,12,17,10,17,13,169,59,129,59,62,89,61,69,56,69,60,89,55,59,60,59,63,59,26,417,443,Shadow Stitch,1,Bewildered,22,Dirt Ball,32,Clone Defence,53,0x7A
Jim Hillfort,Hillfort,DF,Male,Medium,Air,58,62,13,14,10,19,11,13,13,147,59,141,59,55,89,62,69,60,69,53,89,54,59,63,59,61,59,26,408,434,Afterimage,1,Spider Web,1,Shadow Stitch,27,Clone Shot,60,0x7B
Galen Thunderbird,Thunder,DF,Male,Large,Earth,78,78,20,16,10,17,7,15,14,145,69,153,89,63,69,60,59,63,89,62,69,54,59,57,69,60,59,20,419,439,Sumo Stomp,1,Poison Fog,1,Spider Web,30,Shadow Stitch,42,0x7C
Finn Stoned,Bandit,DF,Male,Large,Fire,54,51,14,19,13,19,10,16,15,151,69,149,89,54,69,53,59,57,89,56,69,55,59,58,69,63,59,26,396,422,Sumo Stomp,1,Shadow Stitch,1,Fake Ball,34,Mole Fake,49,0x7D
Phil Wingate,Code,MF,Male,Medium,Earth,70,62,19,11,19,15,13,16,16,176,59,152,69,60,69,56,69,60,59,57,69,54,59,68,59,61,89,27,416,443,Cool Up!,1,Spider Web,1,Whirlwind Cut,37,Hurricane Arrows,75,0x7E
Jez Shell,Star,MF,Male,Medium,Air,44,63,13,10,12,14,12,14,15,156,59,133,59,53,89,63,69,59,69,56,89,47,59,65,59,60,59,28,403,431,Clone Faker,1,Phantom Shot,38,Doppelganger,41,Clone Shot,57,0x7F
Jupiter Jumper,Cleats,MF,Male,Small,Air,60,59,16,14,16,12,19,16,16,176,59,140,59,56,89,61,69,53,69,56,89,69,59,68,59,59,59,33,422,455,Monkey Turn,1,Dirt Ball,1,Afterimage,37,Moonsault,46,0x80
Sam Samurai,Samurai,FW,Male,Medium,Wood,45,66,16,11,14,14,16,17,13,160,59,176,69,60,69,60,69,60,59,60,69,56,59,60,59,53,89,20,409,429,Clone Shot,1,Quick Draw,35,Shadow Stitch,45,Fire Rooster,58,0x81
Hank Sullivan,Hattori,MF,Male,Medium,Wood,32,56,14,12,18,12,15,17,17,140,59,140,59,60,59,55,59,59,59,44,59,60,59,60,59,56,59,20,394,414,Afterimage,1,Clone Shot,1,Flurry Dash,1,Shadow Stitch,41,0x82
Sail Bluesea,Cloak,FW,Male,Medium,Fire,44,54,17,16,18,14,17,17,17,180,59,180,59,52,59,61,59,61,59,54,59,60,59,68,59,55,59,31,411,442,Speed Plus,1,Dirt Ball,1,Afterimage,1,Fire Rooster,55,0x83
John Reynolds,Ronin,FW,Male,Medium,Air,51,51,19,11,12,11,11,17,14,171,59,137,59,62,59,56,59,56,59,53,59,60,59,54,59,57,59,9,398,407,Dynamite Shot,1,Flurry Dash,33,Clone Shot,42,Afterimage,58,0x84
Dan Hopper,Hopper,DF,Male,Large,Earth,44,58,12,12,13,16,11,15,16,145,59,136,69,52,69,58,69,62,59,62,69,55,59,61,59,54,89,16,404,420,Sumo Stomp,1,Condor Dive,36,Meteor Attack,44,Moonsault,59,0x85
Cal Trops,Trops,MF,Male,Medium,Wood,43,60,11,10,18,13,11,13,15,145,69,144,89,58,69,61,59,69,89,55,69,59,59,57,69,54,59,13,413,426,Hawk Shot,1,Twin Boost,42,Harvest,65,Rolling Hell,79,0x86
Winston Falls,Spook,MF,Male,Medium,Air,56,58,11,14,11,10,18,16,15,165,59,132,59,56,89,56,69,52,69,63,89,64,59,55,59,62,59,13,408,421,Doppelganger,1,Afterimage,1,Spider Web,38,Shadow Stitch,57,0x87
